Column1,                                     ,date,amount,transaction_id,rate, ,product,,,,
36029,17490,20/04/2022 13:23:10,79,pos_1650460990467400079,0.01,2,pos,,,,
36030,8264,6/12/2021 11:14,53,pos_1638789280054875053,0.01,2,pos,,,,
36031,55536,2/12/2022 8:22,126,pos_1669969368437222126,0.01,2,pos,,,,
36032,9773,3/1/2022 9:16,153,pos_1641201361113113153,0.01,2,pos,,,,
36033,123435,16/06/2021 08:58:23,1355,pp_1623833902865035355,0.025,2,pp,,,,
36034,34663,28/08/2022 19:11:14,1123232323,pos_1661713874288688198,0.01,2,pos,,,,
36035,46506,26/10/2022 07:56:28,33,pos_1666770987693842033,0.01,2,pos,,,,
36036,43975,15/10/2022 00:57:31,11,pos_1665795451479358011,0.01,2,pos,,,,
36037,13244,27/02/2022 05:35:06,154,pos_1645940105571756154,0.01,2,pos,,,,
36038,10744,20/01/2022 16:14:04,226,pos_1642695244412402226,0.01,2,pos,,,,
36039,63940,27/10/2022 13:56:47,272,pos_1666879007322653272,0.01,2,pos,,,,
36040,73767,5/12/2022 6:34,75,pos_1670222094677399075,0.01,2,pos,,,,
36041,103076,9/3/2022 4:27,855,pr_1646800020583832855,0.03,0,pr,,,,
36042,24189,20/06/2022 11:45:38,133,pos_1655725537574899133,0.01,2,pos,,,,
36043,11197,27/01/2022 05:54:06,262,pos_1643262846214640262,0.01,2,pos,,,,
36044,65469,2/11/2022 13:32,158,pos_1667395971094319158,0.01,2,pos,,,,
36045,434,8/2/2021 6:41,71,pos_1612766480993297071,0.01,2,pos,,,,
36046,92905,29/08/2021 08:04:17,1811,pr_1630224257495139811,0.03,0,pr,,,,
36047,12567,17/02/2022 14:06:35,108,pos_1645106795106952108,0.01,2,pos,,,,
36048,16800,12/4/2022 13:33,134,pos_1649770380924059134,0.01,2,pos,,,,
36049,111485,20/07/2022 12:18:49,91,pr_1658319528949381091,0.03,0,pr,,,,
36050,1880,16/05/2021 07:11:57,23,pos_1621149117243346023,0.01,2,pos,,,,
36051,77176,16/12/2022 13:17:15,95,pos_1671196634710640095,0.01,2,pos,,,,
36052,48793,5/11/2022 15:07,20,pos_1667660822310286020,0.01,2,pos,,,,
36053,1504,25/04/2021 15:27:25,179,pos_1619364445210841179,0.01,2,pos,,,,
36054,117270,22/10/2022 16:23:09,581,pr_1666455789348704581,0.03,0,pr,,,,
36055,90281,8/7/2021 8:55,18,pr_1625734504222247018,0.03,0,pr,,,,
36056,3117,15/07/2021 11:39:38,222,pos_1626349177598464222,0.01,2,pos,,,,
36057,37323,13/09/2022 14:46:57,116,pos_1663080417474658116,0.01,2,pos,,,,
36058,112298,31/07/2022 09:32:39,832,pr_1659259958895973832,0.03,0,pr,,,,
36059,130514,7/4/2022 7:28,56,pp_1649316481675505056,0.025,2,pp,,,,
36060,132010,11/5/2022 14:03,430,pp_1652277826573933430,0.025,2,pp,,,,
36061,136327,22/08/2022 16:36:16,1655,pp_1661186175917441655,0.025,2,pp,,,,
36062,8750,16/12/2021 07:17:17,216,pos_1639639036838394216,0.01,2,pos,,,,
36063,46154,25/10/2022 12:53:53,290,pos_1666702433453985290,0.01,2,pos,,,,
36064,91433,30/07/2021 12:56:54,1664,pr_1627649814212740664,0.03,0,pr,,,,
36065,132564,22/05/2022 14:19:37,517,pp_1653229177373168517,0.025,2,pp,,,,
36066,119891,8/12/2022 12:46,11123232323,pr_1670503594530522198,0.03,0,pr,,,,
36067,77509,18/12/2022 01:41:01,40,pos_1671327660963064040,0.01,2,pos,,,,
36068,121810,22/02/2021 05:11:19,2130,pp_1613970678693100130,0.025,2,pp,,,,
36069,29658,29/07/2022 13:01:01,188,pos_1659099660880578188,0.01,2,pos,,,,
36070,11432,31/01/2022 10:16:07,223,pos_1643624167107456223,0.01,2,pos,,,,
36071,36978,11/9/2022 7:14,111,pos_1662880475355270111,0.01,2,pos,,,,
36072,41940,6/10/2022 10:34,237,pos_1665052490062111237,0.01,2,pos,,,,
36073,117343,24/10/2022 07:20:43,606,pr_1666596042684340606,0.03,0,pr,,,,
36074,75305,10/12/2022 9:35,31,pos_1670664935109834031,0.01,2,pos,,,,
36075,39805,25/09/2022 14:16:40,283,pos_1664115399719468283,0.01,2,pos,,,,
36076,107090,11/5/2022 10:09,771,pr_1652263741860815771,0.03,0,pr,,,,
36077,135053,21/07/2022 06:03:25,188,pp_1658383404977846188,0.025,2,pp,,,,
36078,31919,12/8/2022 14:37,304,pos_1660315024770822304,0.01,2,pos,,,,
36079,64779,31/10/2022 10:29:49,194,pos_1667212189344446194,0.01,2,pos,,,,
36080,9852,5/1/2022 11:00,46,pos_1641380428020514046,0.01,2,pos,,,,
36081,31651,11/8/2022 14:39,175,pos_1660228743491259175,0.01,2,pos,,,,
36082,79180,23/12/2022 11:12:15,81,pos_1671793935324539081,0.01,2,pos,,,,
36083,22226,4/6/2022 9:07,109,pos_1654333671781153109,0.01,2,pos,,,,
36084,106830,7/5/2022 11:37,2131,pr_1651923422481349131,0.03,0,pr,,,,
36085,89295,17/06/2021 14:09:51,642,pr_1623938991115007642,0.03,0,pr,,,,
36086,129044,27/02/2022 12:16:00,2265,pp_1645964160406490265,0.025,2,pp,,,,
36087,127667,9/1/2022 8:25,2396,pp_1641716742483063396,0.025,2,pp,,,,
36088,11642,4/2/2022 15:34,357,pos_1643988898731334357,0.01,2,pos,,,,
36089,89609,23/06/2021 07:10:51,899,pr_1624432250945650899,0.03,0,pr,,,,
36090,71604,27/11/2022 12:53:09,183,pos_1669553589067153183,0.01,2,pos,,,,
36091,136290,20/08/2022 02:52:43,1101,pp_1660963963076094101,0.025,2,pp,,,,
36092,11945,8/2/2022 12:26,120,pos_1644323199524330120,0.01,2,pos,,,,
36093,37001,11/9/2022 12:25,297,pos_1662899155332204297,0.01,2,pos,,,,
36094,89754,27/06/2021 03:33:35,304,pr_1624764814529776304,0.03,0,pr,,,,
36095,66625,7/11/2022 3:20,186,pos_1667791231699760186,0.01,2,pos,,,,
36096,49616,9/11/2022 16:29,165,pos_1668011358498165165,0.01,2,pos,,,,
36097,68866,17/11/2022 00:47:52,78,pos_1668646072121000078,0.01,2,pos,,,,
36098,70363,23/11/2022 08:16:31,126,pos_1669191390734085126,0.01,2,pos,,,,
36099,54543,28/11/2022 10:57:03,350,pos_1669633022775101350,0.01,2,pos,,,,
36100,135959,14/08/2022 20:20:52,1444,pp_1660508451810395444,0.025,2,pp,,,,
36101,127767,13/01/2022 17:37:43,1879,pp_1642095462885904879,0.025,2,pp,,,,
36102,140597,27/11/2022 02:27:07,847,pp_1669516027035097847,0.025,2,pp,,,,
36103,134847,17/07/2022 12:08:11,845,pp_1658059690722844845,0.025,2,pp,,,,
36104,49678,9/11/2022 17:08,43,pos_1668013705466777043,0.01,2,pos,,,,
36105,30770,5/8/2022 3:05,167,pos_1659668746169253167,0.01,2,pos,,,,
36106,65556,3/11/2022 19:16,245,pos_1667502978233644245,0.01,2,pos,,,,
36107,26709,9/7/2022 18:14,82,pos_1657390461671674082,0.01,2,pos,,,,
36108,32163,13/08/2022 07:51:15,55,pos_1660377075128277055,0.01,2,pos,,,,
36109,68820,17/11/2022 02:42:47,105,pos_1668652966710546105,0.01,2,pos,,,,
36110,113135,14/08/2022 08:29:59,1073,pr_1660465799020665073,0.03,0,pr,,,,
36111,140735,1/12/2022 8:02,684,pp_1669881753804195684,0.025,2,pp,,,,
36112,107376,16/05/2022 14:59:41,364,pr_1652713181106168364,0.03,0,pr,,,,
36113,110427,2/7/2022 10:50,149,pr_1656759024630352149,0.03,0,pr,,,,
36114,23126,11/6/2022 14:25,138,pos_1654957511898580138,0.01,2,pos,,,,
36115,86605,19/04/2021 17:22:54,2606,pr_1618852973999711606,0.03,0,pr,,,,
36116,121112,29/12/2022 15:03:27,1391,pr_1672326207092886391,0.03,0,pr,,,,
36117,95317,15/10/2021 09:43:28,825,pr_1634291008080679825,0.03,0,pr,,,,
36118,1533,27/04/2021 14:21:41,109,pos_1619533301064989109,0.01,2,pos,,,,
36119,129541,13/03/2022 15:06:35,1499,pp_1647183995383546499,0.025,2,pp,,,,
36120,18802,3/5/2022 13:45,274,pos_1651585517726334274,0.01,2,pos,,,,
36121,28547,22/07/2022 09:51:27,138,pos_1658483487453051138,0.01,2,pos,,,,
36122,25613,30/06/2022 12:55:15,113,pos_1656593715478300113,0.01,2,pos,,,,
36123,64354,29/10/2022 02:27:37,71,pos_1667010457440356071,0.01,2,pos,,,,
36124,77607,18/12/2022 12:14:46,188,pos_1671365685633965188,0.01,2,pos,,,,
36125,104767,5/4/2022 8:23,2763,pr_1649146989010839763,0.03,0,pr,,,,
36126,1515,26/04/2021 16:52:14,9,pos_1619455934391967009,0.01,2,pos,,,,
36127,3913,13/08/2021 09:42:13,87,pos_1628847732699257087,0.01,2,pos,,,,
36128,71445,27/11/2022 18:40:58,443,pos_1669574457810280443,0.01,2,pos,,,,
36129,113300,17/08/2022 11:36:41,77,pr_1660736201399747077,0.03,0,pr,,,,
36130,100393,21/01/2022 12:03:38,702,pr_1642766618442621702,0.03,0,pr,,,,
36131,4164,22/08/2021 08:21:27,273,pos_1629620487108078273,0.01,2,pos,,,,
36132,10144,9/1/2022 9:07,77,pos_1641719262720465077,0.01,2,pos,,,,
36133,45237,21/10/2022 18:48:37,169,pos_1666378116535961169,0.01,2,pos,,,,
36134,68479,15/11/2022 21:36:18,61,pos_1668548178285449061,0.01,2,pos,,,,
36135,86761,22/04/2021 07:51:37,458,pr_1619077897173930458,0.03,0,pr,,,,
36136,81640,31/12/2022 08:52:40,96,pos_1672476760406875096,0.01,2,pos,,,,
36137,88629,3/6/2021 9:37,145,pr_1622713033833109145,0.03,0,pr,,,,
36138,125701,11/10/2021 9:43,101,pp_1633945385508389101,0.025,2,pp,,,,
36139,118447,14/11/2022 15:26:32,1059,pr_1668439592360277059,0.03,0,pr,,,,
36140,8991,20/12/2021 18:00:09,210,pos_1640023208900857210,0.01,2,pos,,,,
36141,90367,10/7/2021 5:34,561,pr_1625895255208610561,0.03,0,pr,,,,
36142,123152,28/05/2021 15:21:11,2072,pp_1622215271250691072,0.025,2,pp,,,,
36143,137666,17/09/2022 12:56:01,1092,pp_1663419361267312092,0.025,2,pp,,,,
36144,124603,19/08/2021 12:05:13,1205,pp_1629374713414654205,0.025,2,pp,,,,
36145,64660,30/10/2022 09:25:11,187,pos_1667121910757511187,0.01,2,pos,,,,
36146,99837,10/1/2022 19:31,1676,pr_1641843087114920676,0.03,0,pr,,,,
36147,117105,19/10/2022 07:05:36,225,pr_1666163135874924225,0.03,0,pr,,,,
36148,60900,13/10/2022 07:55:48,215,pos_1665647748396115215,0.01,2,pos,,,,
36149,57077,25/09/2022 21:34:24,63,pos_1664141664360971063,0.01,2,pos,,,,
36150,110297,30/06/2022 07:07:46,181,pr_1656572865976355181,0.03,0,pr,,,,
36151,61620,17/10/2022 10:26:22,155,pos_1666002382379698155,0.01,2,pos,,,,
36152,46833,28/10/2022 04:31:13,165,pos_1666931472544113165,0.01,2,pos,,,,
36153,34246,26/08/2022 13:57:06,80,pos_1661522226102230080,0.01,2,pos,,,,
36154,43343,12/10/2022 17:04,24,pos_1665594292858008024,0.01,2,pos,,,,
36155,110454,3/7/2022 8:54,843,pr_1656838493726170843,0.03,0,pr,,,,
36156,134540,8/7/2022 17:49,268,pp_1657302543905069268,0.025,2,pp,,,,
36157,110734,8/7/2022 5:12,703,pr_1657257133550223703,0.03,0,pr,,,,
36158,98017,7/12/2021 8:07,535,pr_1638864437643038535,0.03,0,pr,,,,
36159,116702,13/10/2022 14:05:15,431,pr_1665669915255048431,0.03,0,pr,,,,
36160,7550,21/11/2021 08:46:35,84,pos_1637484395463266084,0.01,2,pos,,,,
36161,117001,18/10/2022 14:38:35,66,pr_1666103915450628066,0.03,0,pr,,,,
36162,110834,9/7/2022 17:41,606,pr_1657388514416999606,0.03,0,pr,,,,
36163,82262,9/1/2021 16:15,399,pr_1610208910736815399,0.03,0,pr,,,,
36164,118162,8/11/2022 17:02,894,pr_1667926967154950894,0.03,0,pr,,,,
36165,50400,12/11/2022 13:46,122,pos_1668260805337832122,0.01,2,pos,,,,
36166,107856,23/05/2022 14:48:51,361,pr_1653317331001687361,0.03,0,pr,,,,
36167,44352,17/10/2022 06:48:48,238,pos_1665989327905345238,0.01,2,pos,,,,
36168,65293,2/11/2022 15:33,144,pos_1667403188861760144,0.01,2,pos,,,,
36169,17548,20/04/2022 10:17:28,55,pos_1650449848293640055,0.01,2,pos,,,,
36170,100891,29/01/2022 11:35:01,1322,pr_1643456100999667322,0.03,0,pr,,,,
36171,59204,5/10/2022 6:53,101,pos_1664952832372954101,0.01,2,pos,,,,
36172,66886,9/11/2022 9:39,12,pos_1667986742280099012,0.01,2,pos,,,,
36173,138777,13/10/2022 09:23:12,722,pp_1665652992143419722,0.025,2,pp,,,,
36174,56657,6/12/2022 19:26,105,pos_1670354782619913105,0.01,2,pos,,,,
36175,63630,26/10/2022 18:03:44,21,pos_1666807423990094021,0.01,2,pos,,,,
36176,84629,6/3/2021 6:48,1280,pr_1615013321901920280,0.03,0,pr,,,,
36177,16020,3/4/2022 14:12,146,pos_1648995150693156146,0.01,2,pos,,,,
36178,47158,29/10/2022 21:02:52,84,pos_1667077372476655084,0.01,2,pos,,,,
36179,140014,11/11/2022 0:53,204,pp_1668128017808587204,0.025,2,pp,,,,
36180,37928,16/09/2022 06:43:24,225,pos_1663310603525547225,,,pos,,,,
36181,44918,20/10/2022 14:56:21,109,pos_1666277780681241109,0.01,2,pos,,,,
36182,7865,28/11/2021 15:14:20,275,pos_1638112459798146275,0.01,2,pos,,,,
36183,19449,10/5/2022 14:19,134,pos_1652192360875980134,0.01,2,pos,,,,
36184,75298,10/12/2022 5:13,18,pos_1670649220591154018,0.01,2,pos,,,,
36185,81002,29/12/2022 10:18:29,27,pos_1672309109217702027,0.01,2,pos,,,,
36186,19046,6/5/2022 9:04,203,pos_1651827846814741203,0.01,2,pos,,,,
36187,92500,21/08/2021 11:41:13,1581,pr_1629546072614922581,0.03,0,pr,,,,
36188,72450,30/11/2022 08:40:15,132,pos_1669797615397269132,0.01,2,pos,,,,
36189,121420,17/01/2021 03:14:59,1791,pp_1610853299051515791,0.025,2,pp,,,,
36190,56522,5/12/2022 5:58,261,pos_1670219939080472261,0.01,2,pos,,,,
36191,20059,15/05/2022 06:26:13,260,pos_1652595973078492260,0.01,2,pos,,,,
36192,15737,31/03/2022 16:21:20,66,pos_1648743680400821066,0.01,2,pos,,,,
36193,130757,12/4/2022 14:45,1302,pp_1649774732990222302,0.025,2,pp,,,,
36194,51710,18/11/2022 13:54:23,199,pos_1668779662770306199,0.01,2,pos,,,,
36195,71493,27/11/2022 12:21:50,225,pos_1669551710128758225,0.01,2,pos,,,,
36196,57132,25/09/2022 16:36:59,46,pos_1664123819341258046,0.01,2,pos,,,,
36197,16798,12/4/2022 3:35,5,pos_1649734507920390005,0.01,2,pos,,,,
36198,28374,20/07/2022 06:43:34,23,pos_1658299414088948023,0.01,2,pos,,,,
36199,7569,22/11/2021 05:20:46,88,pos_1637558445644822088,0.01,2,pos,,,,
36200,54064,27/11/2022 11:34:14,27,pos_1669548853861244027,0.01,2,pos,,,,
36201,123572,24/06/2021 14:25:08,178,pp_1624544708473688178,0.025,2,pp,,,,
36202,13005,23/02/2022 15:21:59,103,pos_1645629718691665103,0.01,2,pos,,,,
36203,81963,1/1/2021 7:53,496,pr_1609487629757530496,0.03,0,pr,,,,
36204,69396,19/11/2022 11:30:29,211,pos_1668857429184293211,0.01,2,pos,,,,
36205,104096,25/03/2022 09:26:54,1269,pr_1648200413673745269,0.03,0,pr,,,,
36206,46996,29/10/2022 17:25:39,201,pos_1667064339435075201,0.01,2,pos,,,,
36207,124263,1/8/2021 22:32,1320,pp_1627857178516013320,0.025,2,pp,,,,
36208,18824,3/5/2022 12:17,50,pos_1651580221369698050,0.01,2,pos,,,,
36209,20639,21/05/2022 05:35:37,89,pos_1653111336512584089,0.01,2,pos,,,,
36210,134826,17/07/2022 12:56:03,1206,pp_1658062563031315206,0.025,2,pp,,,,
36211,91498,1/8/2021 10:05,289,pr_1627812340842377289,0.03,0,pr,,,,
36212,128796,21/02/2022 13:06:19,299,pp_1645448779337509299,0.025,2,pp,,,,
36213,88483,31/05/2021 08:23:18,1112,pr_1622449398101658112,0.03,0,pr,,,,
36214,36527,8/9/2022 9:35,221,pos_1662629739942693221,0.01,2,pos,,,,
36215,1200,6/4/2021 12:43,139,pos_1617713008774432139,0.01,2,pos,,,,
36216,82914,24/01/2021 03:09:30,801,pr_1611457769715128801,0.03,0,pr,,,,
36217,60985,14/10/2022 09:57:11,15,pos_1665741430810599015,0.01,2,pos,,,,
36218,67292,10/11/2022 3:01,284,pos_1668049318806821284,0.01,2,pos,,,,
36219,3326,23/07/2021 14:34:10,156,pos_1627050850088164156,0.01,2,pos,,,,
36220,132898,30/05/2022 15:43:24,927,pp_1653925403704615927,0.025,2,pp,,,,
36221,48862,6/11/2022 7:17,172,pos_1667719024208838172,0.01,2,pos,,,,
36222,110210,29/06/2022 14:22:02,2345,pr_1656512522335244345,0.03,0,pr,,,,
36223,134333,4/7/2022 13:05,1481,pp_1656939945980961481,0.025,2,pp,,,,
36224,90472,11/7/2021 13:22,2422,pr_1626009722053180422,0.03,0,pr,,,,
36225,122163,23/03/2021 12:03:40,2107,pp_1616501019558873107,0.025,2,pp,,,,
36226,23755,16/06/2022 13:34:38,146,pos_1655386478089976146,0.01,2,pos,,,,
36227,82488,14/01/2021 11:08:55,2967,pr_1610622534930890967,0.03,0,pr,,,,
36228,119,2/1/2021 7:40,104,pos_1609573217721930104,0.01,2,pos,,,,
36229,73700,5/12/2022 7:59,188,pos_1670227170361266188,0.01,2,pos,,,,
36230,1216,8/4/2021 5:27,142,pos_1617859651654331142,0.01,2,pos,,,,
36231,58488,2/10/2022 6:11,135,pos_1664691068690086135,0.01,2,pos,,,,
36232,50279,12/11/2022 11:42,163,pos_1668253335512115163,0.01,2,pos,,,,
36233,44241,16/10/2022 12:56:04,334,pos_1665924963858828334,0.01,2,pos,,,,
36234,23898,17/06/2022 17:57:54,161,pos_1655488674188878161,0.01,2,pos,,,,
36235,24889,25/06/2022 19:11:26,196,pos_1656184286165406196,0.01,2,pos,,,,
36236,132103,13/05/2022 19:17:27,1320,pp_1652469447287926320,0.025,2,pp,,,,
36237,54208,27/11/2022 14:05:19,94,pos_1669557919178671094,0.01,2,pos,,,,
36238,8306,7/12/2021 13:54,191,pos_1638885240059261191,0.01,2,pos,,,,
36239,111617,21/07/2022 16:32:28,47,pr_1658421148483379047,0.03,0,pr,,,,
36240,40701,30/09/2022 10:34:51,47,pos_1664534090811652047,0.01,2,pos,,,,
36241,91322,28/07/2021 11:42:15,303,pr_1627472535082461303,0.03,0,pr,,,,
36242,35766,4/9/2022 14:23,113,pos_1662301426911432113,0.01,2,pos,,,,
36243,73681,4/12/2022 9:20,13,pos_1670145628229948013,0.01,2,pos,,,,
36244,51436,17/11/2022 16:06:35,90,pos_1668701194964365090,0.01,2,pos,,,,
36245,92280,17/08/2021 22:02:29,2276,pr_1629237749022906276,0.03,0,pr,,,,
36246,63900,27/10/2022 06:15:01,140,pos_1666851300875548140,0.01,2,pos,,,,
36247,62003,18/10/2022 11:34:09,74,pos_1666092849085357074,0.01,2,pos,,,,
36248,85469,24/03/2021 07:54:49,765,pr_1616572489479805765,0.03,0,pr,,,,
36249,138719,12/10/2022 10:14,23,pp_1665569642524941023,0.025,2,pp,,,,
36250,62409,20/10/2022 16:26:16,321,pos_1666283175606783321,0.01,2,pos,,,,
36251,95538,20/10/2021 05:48:06,404,pr_1634708885727554404,0.03,0,pr,,,,
36252,106733,5/5/2022 11:13,212,pr_1651749218385605212,0.03,0,pr,,,,
36253,21385,28/05/2022 08:39:55,147,pos_1653727194712507147,0.01,2,pos,,,,
36254,132095,13/05/2022 15:51:34,1090,pp_1652457093556032090,0.025,2,pp,,,,
36255,82121,5/1/2021 14:34,1048,pr_1609857246725912048,0.03,0,pr,,,,
36256,62224,19/10/2022 15:46:52,200,pos_1666194411961488200,0.01,2,pos,,,,
36257,50031,11/11/2022 12:06,328,pos_1668168399919937328,0.01,2,pos,,,,
36258,114098,30/08/2022 16:42:41,131,pr_1661877761491240131,0.03,0,pr,,,,
36259,21694,30/05/2022 11:33:09,204,pos_1653910389029732204,0.01,2,pos,,,,
36260,123044,21/05/2021 13:17:36,548,pp_1621603056107996548,0.025,2,pp,,,,
36261,10812,21/01/2022 09:12:26,78,pos_1642756345981678078,0.01,2,pos,,,,
36262,77530,18/12/2022 20:04:44,146,pos_1671393883767363146,0.01,2,pos,,,,
36263,9286,26/12/2021 09:05:49,5,pos_1640509548606137005,0.01,2,pos,,,,
36264,82476,14/01/2021 04:00:08,1550,pr_1610596807924393550,0.03,0,pr,,,,
36265,94671,3/10/2021 2:28,3171,pr_1633228133011887171,0.03,0,pr,,,,
36266,67997,13/11/2022 10:52:10,189,pos_1668336730121521189,0.01,2,pos,,,,
36267,43630,14/10/2022 12:27:14,91,pos_1665750433552758091,0.01,2,pos,,,,
36268,54344,27/11/2022 07:42:20,46,pos_1669534939967975046,0.01,2,pos,,,,
36269,128884,23/02/2022 11:05:07,803,pp_1645614306966416803,0.025,2,pp,,,,
36270,12858,21/02/2022 07:23:03,190,pos_1645428182823415190,0.01,2,pos,,,,
36271,133880,24/06/2022 09:06:28,817,pp_1656061588019691817,0.025,2,pp,,,,
36272,28214,19/07/2022 08:10:00,176,pos_1658218199849736176,0.01,2,pos,,,,
36273,14718,19/03/2022 16:13:42,147,pos_1647706422213461147,0.01,2,pos,,,,
36274,34886,30/08/2022 16:33:54,41,pos_1661877233885819041,0.01,2,pos,,,,
36275,65044,1/11/2022 3:11,274,pos_1667272265025344274,0.01,2,pos,,,,
36276,10499,16/01/2022 14:58:39,206,pos_1642345119190268206,0.01,2,pos,,,,
36277,44943,20/10/2022 08:20:31,121,pos_1666254031414013121,0.01,2,pos,,,,
36278,58485,2/10/2022 11:18,46,pos_1664709492705581046,0.01,2,pos,,,,
36279,9653,1/1/2022 16:49,112,pos_1641055780712450112,0.01,2,pos,,,,
36280,61460,16/10/2022 10:54:19,15,pos_1665917659017893015,0.01,2,pos,,,,
36281,23580,15/06/2022 14:49:04,66,pos_1655304544359252066,0.01,2,pos,,,,
36282,125052,10/9/2021 7:35,120,pp_1631259358593471120,0.025,2,pp,,,,
36283,81961,1/1/2021 15:59,564,pr_1609516775202188564,0.03,0,pr,,,,
36284,66974,9/11/2022 12:52,56,pos_1667998319553167056,0.01,2,pos,,,,
36285,37276,12/9/2022 14:46,147,pos_1662993997065131147,0.01,2,pos,,,,
36286,30104,1/8/2022 16:31,93,pos_1659371464391808093,0.01,2,pos,,,,
36287,1429,21/04/2021 10:55:53,125,pos_1619002552530873125,0.01,2,pos,,,,
36288,32437,15/08/2022 11:09:42,32,pos_1660561782175856032,0.01,2,pos,,,,
36289,133470,12/6/2022 16:28,1095,pp_1655051318349706095,0.025,2,pp,,,,
36290,132275,16/05/2022 13:49:15,325,pp_1652708955197458325,0.025,2,pp,,,,
36291,137489,13/09/2022 12:06:32,169,pp_1663070792064073169,0.025,2,pp,,,,
36292,73880,5/12/2022 9:58,37,pos_1670234327277136037,0.01,2,pos,,,,
36293,42072,6/10/2022 2:42,187,pos_1665024162875281187,0.01,2,pos,,,,
36294,117840,1/11/2022 17:00,188,pr_1667322032711806188,0.03,0,pr,,,,
36295,135686,7/8/2022 15:47,149,pp_1659887238364100149,0.025,2,pp,,,,
36296,137856,22/09/2022 13:18:36,1779,pp_1663852716188377779,0.025,2,pp,,,,
36297,131991,10/5/2022 13:45,546,pp_1652190340596335546,0.025,2,pp,,,,
36298,50325,12/11/2022 1:14,7,pos_1668215681008841007,0.01,2,pos,,,,
36299,53701,25/11/2022 16:23:37,226,pos_1669393417433344226,0.01,2,pos,,,,
36300,2954,8/7/2021 18:18,33,pos_1625768300826194033,0.01,2,pos,,,,
36301,80545,27/12/2022 13:32:55,2123232323,pos_1672147975141498298,0.01,2,pos,,,,
36302,28092,18/07/2022 01:52:16,21,pos_1658109136060577021,0.01,2,pos,,,,
36303,91205,25/07/2021 05:15:37,642,pr_1627190137324926642,0.03,0,pr,,,,
36304,83582,9/2/2021 10:32,917,pr_1612866769861156917,0.03,0,pr,,,,
36305,66585,7/11/2022 19:20,179,pos_1667848849601304179,0.01,2,pos,,,,
36306,41961,6/10/2022 2:27,352,pos_1665023243828948352,0.01,2,pos,,,,
36307,93902,17/09/2021 10:09:23,633,pr_1631873363025588633,0.03,0,pr,,,,
36308,123641,28/06/2021 14:19:07,1175,pp_1624889947229383175,0.025,2,pp,,,,
36309,85149,17/03/2021 08:24:44,217,pr_1615969483810169217,0.03,0,pr,,,,
36310,52246,20/11/2022 15:19:01,169,pos_1668957541285166169,0.01,2,pos,,,,
36311,90888,19/07/2021 17:36:07,490,pr_1626716167487393490,0.03,0,pr,,,,
36312,110249,29/06/2022 12:30:17,390,pr_1656505817102421390,0.03,0,pr,,,,
36313,105075,10/4/2022 6:57,694,pr_1649573872648939694,0.03,0,pr,,,,
36314,39433,24/09/2022 16:02:05,5,pos_1664035324846607005,0.01,2,pos,,,,
36315,43130,11/10/2022 11:34,160,pos_1665488099046148160,0.01,2,pos,,,,
36316,12186,12/2/2022 13:32,148,pos_1644672719545012148,0.01,2,pos,,,,
36317,95392,17/10/2021 05:43:37,358,pr_1634449417344707358,0.03,0,pr,,,,
36318,5708,8/10/2021 12:57,14,pos_1633697831957125014,0.01,2,pos,,,,
36319,83285,1/2/2021 1:46,1646,pr_1612144003876224646,0.03,0,pr,,,,
36320,113367,18/08/2022 15:16:59,169,pr_1660835819294482169,0.03,0,pr,,,,
36321,8624,13/12/2021 08:26:36,25,pos_1639383995621972025,0.01,2,pos,,,,
36322,135780,10/8/2022 19:53,538,pp_1660161209844046538,0.025,2,pp,,,,
36323,93740,14/09/2021 19:46:34,996,pr_1631648793879696996,0.03,0,pr,,,,
36324,7337,16/11/2021 12:06:53,77,pos_1637064412665110077,0.01,2,pos,,,,
